Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster
15253.0,2055.09,8,2011-11-23 16:22:00,15,3
15254.0,1088.35,3,2011-08-04 15:04:00,126,1
15255.0,3729.42,9,2011-10-04 12:43:00,66,0
15256.0,170.4,2,2011-07-14 11:47:00,148,1
15257.0,685.9,2,2011-03-01 12:58:00,282,1
15258.0,623.16,2,2011-06-24 12:30:00,168,1
15259.0,1182.3799999999999,4,2010-07-15 08:47:00,512,2
15261.0,1508.0,4,2011-07-27 15:20:00,134,3
15262.0,418.82,3,2011-01-20 12:16:00,323,2
15263.0,156.51,1,2011-08-25 10:26:00,106,1
15264.0,848.4,2,2011-10-06 13:49:00,63,1
15265.0,3345.64,4,2011-07-11 14:46:00,150,3
15266.0,852.21,5,2011-01-05 13:40:00,337,2
15267.0,1717.36,5,2011-11-17 15:59:00,21,3
15268.0,961.9000000000001,3,2010-08-18 10:33:00,478,2
15269.0,1225.3600000000001,3,2011-11-16 09:32:00,23,1
15272.0,2085.48,6,2011-10-13 12:59:00,56,3
15273.0,228.96,1,2010-04-19 11:31:00,599,2
15274.0,716.57,2,2011-12-05 16:57:00,3,1
15275.0,615.14,1,2011-11-02 11:20:00,37,1
15276.0,649.53,4,2011-10-04 16:39:00,65,1
15277.0,476.34,2,2011-10-24 10:08:00,46,1
15278.0,496.15999999999997,4,2010-05-27 10:03:00,561,2
15279.0,1580.54,5,2010-12-20 10:48:00,354,3
15280.0,406.21999999999997,3,2011-06-20 17:14:00,171,1
15282.0,348.59,1,2010-05-18 16:27:00,569,2
15283.0,148.33,3,2010-11-14 14:54:00,389,2
15284.0,24.75,1,2010-07-27 13:25:00,499,2
15285.0,94.92,1,2010-10-28 09:46:00,407,2
15286.0,240.55,1,2011-10-21 11:08:00,49,1
15287.0,856.03,5,2011-11-17 15:34:00,21,1
15288.0,3874.28,10,2011-10-27 16:58:00,42,0
15289.0,1593.09,5,2011-11-10 13:49:00,28,3
15292.0,180.94,1,2011-05-22 15:00:00,200,1
15293.0,247.5,1,2010-02-12 11:54:00,665,2
15294.0,233.35,1,2010-10-25 11:45:00,410,2
15295.0,217.23999999999998,1,2010-02-23 13:03:00,653,2
15297.0,641.94,3,2011-11-29 16:32:00,9,1
15300.0,496.44,1,2011-10-06 17:08:00,63,1
15302.0,308.0,1,2009-12-09 13:11:00,729,2
15303.0,1224.18,3,2011-02-22 13:59:00,289,1
15304.0,919.5500000000001,9,2011-10-10 10:23:00,60,3
15305.0,93.6,1,2010-06-02 13:50:00,554,2
15306.0,3484.73,9,2011-10-06 12:56:00,63,0
15307.0,205.3,1,2011-09-05 11:38:00,95,1
15308.0,310.47,1,2011-03-10 13:08:00,273,1
15309.0,797.96,4,2010-04-08 11:11:00,610,2
15310.0,1634.64,1,2010-08-18 11:38:00,478,2
15312.0,2930.19,12,2011-09-25 13:10:00,74,0
15313.0,52.0,1,2011-08-21 16:02:00,109,1
15314.0,820.4499999999999,3,2011-05-24 14:39:00,198,1
15315.0,570.5,2,2011-10-06 12:51:00,63,1
15316.0,165.0,1,2011-01-17 11:34:00,326,2
15317.0,129.75,1,2010-01-31 15:55:00,676,2
15318.0,312.62,1,2011-12-06 11:30:00,3,1
15319.0,204.5,1,2011-03-01 12:48:00,283,2
15320.0,267.13,1,2011-10-26 13:27:00,43,1
15322.0,1390.86,2,2011-09-15 09:34:00,85,1
15323.0,434.6,3,2010-05-26 10:01:00,562,2
15324.0,140.22000000000003,1,2010-01-07 14:37:00,700,2
15325.0,1602.01,8,2011-08-28 11:55:00,103,3
15326.0,1700.52,5,2011-01-10 11:38:00,333,3
15327.0,208.75,1,2011-10-18 11:55:00,52,1
15328.0,107.24,1,2010-10-28 09:05:00,407,2
15329.0,2984.33,11,2011-10-31 15:36:00,38,0
15330.0,714.96,2,2011-11-07 17:50:00,31,1
15331.0,767.91,3,2010-07-28 09:42:00,499,2
15333.0,1028.56,1,2011-05-15 13:27:00,207,1
15334.0,348.72,3,2011-07-06 11:22:00,156,1
15335.0,173.97,1,2011-10-17 12:50:00,53,1
15336.0,240.5,1,2010-11-03 12:39:00,401,2
15337.0,373.02,1,2010-10-24 15:29:00,410,2
15338.0,283.43,1,2010-01-31 14:25:00,676,2
15339.0,1827.84,7,2011-10-04 12:51:00,65,3
15340.0,105.5,1,2010-05-27 10:27:00,561,2
15341.0,2402.7200000000003,2,2011-09-20 09:40:00,80,3
15342.0,406.09,1,2011-08-02 10:19:00,129,1
15343.0,364.5,1,2011-09-13 13:55:00,86,1
15344.0,563.94,3,2011-12-09 10:45:00,0,1
15345.0,393.54,1,2011-10-25 11:28:00,45,1
15346.0,596.12,3,2011-01-11 11:18:00,332,2
15347.0,1363.6,4,2010-12-08 15:25:00,365,2
15348.0,158.04,1,2011-09-28 13:17:00,71,1
15349.0,473.81,2,2011-07-04 16:06:00,157,1
15350.0,663.25,2,2010-12-01 13:33:00,372,2
15351.0,3738.29,10,2011-11-27 12:52:00,11,0
15352.0,114.95,1,2010-06-09 11:28:00,548,2
15353.0,3175.95,7,2011-03-30 12:15:00,254,3
15355.0,277.05,2,2011-11-10 13:44:00,28,1
15356.0,3464.95,13,2011-11-08 13:11:00,30,0
15359.0,181.35,8,2010-02-15 10:47:00,662,2
15360.0,427.93,1,2011-10-31 09:35:00,39,1
15361.0,689.07,4,2010-12-13 09:52:00,361,2
15362.0,613.08,2,2010-09-17 10:37:00,448,2
15363.0,1004.11,2,2010-12-02 12:28:00,372,2
15364.0,913.19,2,2011-09-05 09:46:00,95,1
15365.0,4557.13,13,2011-11-14 08:29:00,25,0
15366.0,2389.08,7,2011-09-25 15:01:00,74,3
15367.0,5081.33,11,2011-10-13 14:13:00,56,0
15368.0,722.74,2,2011-11-18 14:42:00,20,1
15370.0,3739.01,8,2011-10-30 10:58:00,40,0
15371.0,59.400000000000006,1,2010-02-15 13:14:00,661,2
15374.0,307.32,2,2011-08-03 09:59:00,128,1
15375.0,60.959999999999994,1,2010-01-18 15:38:00,689,2
15376.0,1233.3600000000001,3,2011-10-30 15:04:00,39,1
15377.0,1211.75,4,2010-11-22 08:55:00,382,2
15378.0,246.5,2,2010-09-03 11:30:00,462,2
15379.0,4877.84,8,2011-06-23 13:13:00,168,0
15380.0,3479.0600000000004,11,2011-12-01 12:13:00,8,0
15381.0,1890.5700000000002,5,2011-05-10 11:55:00,213,3
15384.0,2027.79,4,2011-06-23 10:57:00,169,3
15385.0,942.08,3,2011-10-30 15:11:00,39,1
15386.0,394.14,1,2011-06-06 13:47:00,185,1
15387.0,468.65,1,2010-08-04 16:05:00,491,2
15388.0,140.54,1,2011-03-14 13:53:00,269,1
15389.0,2733.8,5,2011-06-20 16:18:00,171,3
15390.0,1216.66,2,2010-11-08 15:19:00,395,2
15391.0,289.87,1,2010-05-04 15:04:00,583,2
15392.0,2911.62,7,2011-12-05 11:01:00,4,3
15393.0,891.34,5,2011-11-23 16:48:00,15,1
15395.0,107.45,1,2011-01-18 12:40:00,325,2
15396.0,796.38,2,2011-08-19 10:56:00,112,1
15397.0,94.0,1,2011-02-23 09:25:00,289,2
15398.0,1345.53,2,2011-11-23 16:47:00,15,1
15399.0,815.77,3,2011-12-08 13:04:00,0,1
15400.0,1302.3,8,2011-09-08 13:57:00,91,3
15401.0,216.95000000000002,2,2010-09-13 13:42:00,451,2
15402.0,1830.12,6,2011-07-14 12:17:00,148,3
15403.0,170.88,2,2010-08-05 12:21:00,491,2
15404.0,257.06,1,2010-11-29 11:03:00,375,2
15405.0,659.84,2,2011-06-03 14:44:00,188,1
15406.0,975.87,4,2011-11-08 13:22:00,30,1
15407.0,1056.44,4,2011-11-06 11:55:00,33,1
15408.0,267.18,1,2011-03-20 15:02:00,263,1
15409.0,131.25,1,2009-12-18 15:35:00,720,2
15410.0,4685.72,10,2011-09-16 14:47:00,83,0
15411.0,1358.88,4,2011-11-13 15:19:00,25,3
15412.0,190.53,1,2011-06-21 15:24:00,170,1
15414.0,774.9000000000001,3,2011-11-30 09:50:00,9,1
15415.0,572.8100000000001,1,2011-01-30 14:13:00,312,2
15416.0,4572.82,7,2011-10-06 09:38:00,64,0
15417.0,508.8,1,2011-09-15 15:26:00,84,1
15418.0,452.32,2,2010-10-10 13:38:00,424,2
15419.0,135.86,1,2011-11-15 09:23:00,24,1
15420.0,743.0,6,2010-10-01 15:46:00,433,2
15421.0,3805.34,10,2011-10-12 09:20:00,58,0
15422.0,1619.97,7,2011-01-20 16:17:00,322,3
15423.0,266.89,3,2011-11-01 14:01:00,37,1
15424.0,597.78,3,2011-03-30 13:02:00,253,1
15425.0,1944.57,4,2010-11-04 18:13:00,399,2
15426.0,2615.39,9,2011-11-20 15:36:00,18,0
15427.0,1483.14,3,2011-11-06 14:29:00,32,1
15428.0,762.75,4,2011-11-24 16:54:00,14,1
15429.0,397.35,2,2011-11-13 12:28:00,26,1
15430.0,954.75,2,2010-08-29 10:42:00,467,2
15431.0,153.24,1,2010-07-25 12:44:00,502,2
15432.0,320.76,2,2011-11-16 16:30:00,22,1
15433.0,533.3,2,2011-05-10 10:45:00,213,1
15434.0,2567.06,11,2011-12-01 13:33:00,7,0
15435.0,149.29,1,2011-11-17 16:39:00,21,1
15436.0,1122.53,3,2011-11-27 16:05:00,11,1
15437.0,393.45,2,2011-03-22 13:11:00,261,1
15438.0,156.57999999999998,1,2011-07-31 14:19:00,130,1
15439.0,1269.05,4,2010-10-31 10:38:00,404,2
15440.0,383.68,3,2011-10-16 12:16:00,54,1
15441.0,1254.21,3,2010-11-08 15:50:00,395,2
15442.0,594.0,1,2011-04-05 12:24:00,248,1
15443.0,5175.93,14,2011-12-08 10:40:00,1,0
15444.0,1418.26,2,2011-11-30 17:37:00,8,1
15445.0,284.5,2,2011-03-20 15:06:00,263,1
15446.0,403.95,3,2010-11-28 11:59:00,376,2
15447.0,492.88,5,2011-01-13 11:26:00,330,2
15448.0,788.81,2,2011-01-31 10:42:00,312,2
15449.0,974.52,3,2011-11-13 15:02:00,25,1
15450.0,429.84,1,2011-11-09 17:11:00,29,1
15451.0,233.21,2,2010-10-01 13:40:00,433,2
15452.0,1799.1100000000001,6,2011-11-10 12:13:00,29,3
15453.0,1388.37,7,2011-12-08 10:59:00,1,3
15454.0,305.59000000000003,2,2010-12-12 14:21:00,361,2
15455.0,38.25,1,2010-04-21 12:43:00,597,2
15456.0,2119.27,10,2011-03-01 13:51:00,282,3
15457.0,237.07,1,2011-03-22 15:31:00,261,1
15458.0,370.43999999999994,2,2011-11-14 13:08:00,24,1
15459.0,202.82999999999998,2,2010-10-18 15:25:00,416,2
15460.0,216.76,1,2010-12-20 16:08:00,353,2
15461.0,429.7,2,2010-09-05 12:31:00,460,2
15462.0,737.05,4,2011-09-06 13:11:00,93,1
15463.0,126.14,1,2011-11-10 12:57:00,28,1
15464.0,1048.85,1,2011-01-05 15:56:00,337,2
15466.0,1571.01,4,2011-09-15 14:08:00,84,3
15467.0,524.88,3,2011-11-30 14:17:00,8,1
15468.0,1430.48,3,2011-10-19 13:49:00,50,1
15469.0,874.25,3,2011-10-20 16:21:00,49,1
15470.0,63.419999999999995,1,2010-05-13 09:35:00,575,2
15471.0,1316.56,3,2011-12-07 14:12:00,1,1
15472.0,371.56,1,2011-08-18 15:17:00,112,1
15473.0,2046.0,8,2011-11-25 15:15:00,13,3
15474.0,163.1,1,2010-04-23 11:14:00,595,2
15475.0,454.10999999999996,1,2011-09-23 15:20:00,76,1
15476.0,2209.98,4,2010-11-24 15:17:00,379,3
15477.0,368.4,1,2010-02-28 10:37:00,649,2
15478.0,1982.48,3,2011-10-30 14:19:00,39,3
15479.0,147.4,1,2009-12-06 15:08:00,732,2
15480.0,3592.25,3,2011-08-15 14:32:00,115,3
15481.0,1993.34,1,2010-11-03 14:52:00,400,2
15483.0,855.06,10,2011-07-01 13:07:00,160,3
15484.0,4656.0,6,2011-12-08 15:03:00,0,0
15486.0,102.0,1,2010-06-30 13:15:00,526,2
15487.0,231.32,1,2010-01-29 12:07:00,679,2
15488.0,431.92,5,2011-09-08 10:11:00,92,1
15489.0,2419.61,8,2011-11-17 08:53:00,22,3
15490.0,217.6,1,2010-10-05 13:11:00,429,2
15491.0,3100.09,6,2011-09-05 15:56:00,94,3
15492.0,659.4599999999999,2,2011-11-11 14:53:00,27,1
15493.0,4306.49,9,2011-11-07 12:04:00,32,0
15494.0,3780.05,5,2011-11-18 14:51:00,20,3
15495.0,246.5,1,2010-11-25 13:46:00,378,2
15496.0,146.14000000000001,1,2010-03-18 13:16:00,630,2
15499.0,161.6,1,2009-12-16 12:17:00,723,2
15500.0,1131.56,4,2011-12-01 13:47:00,7,1
15501.0,402.5,2,2010-10-31 11:15:00,404,2
15503.0,267.15,2,2010-12-12 10:57:00,362,2
15504.0,412.6,4,2011-09-19 13:45:00,80,1
15505.0,3610.96,5,2011-10-18 07:56:00,52,3
15506.0,2040.03,6,2011-11-17 12:11:00,22,3
15507.0,492.36,1,2011-06-21 11:19:00,171,1
15508.0,1000.27,6,2011-06-03 15:43:00,188,3
15509.0,166.51,1,2010-11-24 14:48:00,379,2
15510.0,250.0,1,2011-01-13 12:10:00,330,2
15511.0,909.23,5,2011-11-28 09:43:00,11,1
15512.0,331.58,4,2011-07-07 10:20:00,155,1
15515.0,171.81,1,2010-11-17 13:39:00,386,2
15516.0,62.43,3,2011-10-26 10:51:00,44,1
15517.0,267.03,1,2011-04-20 14:02:00,232,1
15518.0,4218.94,15,2011-10-06 13:05:00,63,0
15519.0,344.61,2,2010-11-21 14:35:00,382,2
15520.0,343.5,1,2011-12-08 10:58:00,1,1
15522.0,398.84,2,2011-11-07 11:26:00,32,1
15524.0,591.4,2,2011-11-15 12:09:00,24,1
15525.0,1293.2,4,2011-12-07 14:43:00,1,3
15526.0,148.44,2,2011-11-06 15:04:00,32,1
15528.0,229.33,1,2011-03-30 16:14:00,253,1
15529.0,5109.4,12,2011-11-17 11:29:00,22,0
15530.0,1813.72,5,2011-11-18 12:25:00,21,3
15531.0,2007.44,2,2011-12-01 18:43:00,7,3
15532.0,3750.25,10,2011-11-14 14:51:00,24,0
15533.0,807.57,3,2011-11-20 15:35:00,18,1
15534.0,162.25,1,2009-12-14 12:48:00,725,2
15535.0,1087.82,6,2011-06-19 16:02:00,172,3
15536.0,259.09,1,2010-10-26 16:31:00,408,2
15537.0,110.92,1,2011-06-29 13:10:00,162,1
15538.0,3358.3999999999996,6,2010-06-20 10:49:00,537,3
15539.0,538.46,1,2011-12-02 13:36:00,6,1
15540.0,460.68,2,2011-11-28 13:51:00,10,1
15541.0,85.13000000000001,1,2011-08-17 14:58:00,113,1
15542.0,918.45,3,2010-07-15 13:32:00,511,2
15543.0,242.84,2,2011-02-24 15:26:00,287,1
15545.0,428.05,2,2011-10-16 13:24:00,53,1
15546.0,1079.1000000000001,2,2010-04-12 11:51:00,606,2
15548.0,158.09,1,2010-04-23 12:20:00,595,2
15549.0,2342.21,8,2011-09-23 16:22:00,76,3
15550.0,2218.8,12,2011-12-05 15:38:00,3,0
15551.0,1710.08,7,2011-11-03 12:37:00,36,3
15552.0,252.52,2,2011-05-06 14:47:00,216,1
15553.0,437.23,1,2011-10-10 14:02:00,59,1
15554.0,217.2,1,2011-03-07 09:00:00,277,1
15556.0,279.77,1,2011-11-15 16:08:00,23,1
15557.0,473.65000000000003,1,2011-11-11 12:46:00,28,1
15558.0,214.13,1,2010-03-10 15:25:00,638,2
15559.0,1109.4,1,2010-05-20 14:06:00,567,2
15560.0,153.52,2,2010-11-07 10:15:00,397,2
15561.0,1934.3899999999999,8,2011-11-28 11:07:00,11,3
15562.0,673.3800000000001,3,2010-12-23 09:55:00,351,2
15563.0,2828.0,6,2011-11-17 12:59:00,21,3
15564.0,70.74000000000001,2,2010-09-02 15:52:00,462,2
15565.0,173.16,2,2011-10-20 14:33:00,49,1
15566.0,227.87,2,2010-11-12 12:11:00,392,2
15567.0,186.01,1,2011-11-21 10:48:00,18,1
15568.0,758.29,3,2011-12-07 11:27:00,2,1
15569.0,3586.35,10,2011-08-28 10:15:00,103,0
15571.0,4051.63,14,2011-11-28 10:02:00,11,0
15572.0,4068.67,10,2011-12-05 10:09:00,4,0
15573.0,1199.23,5,2011-11-08 11:38:00,31,3
15574.0,1518.7,6,2011-06-15 12:01:00,177,3
15575.0,30.1,1,2010-03-30 12:50:00,619,2
15576.0,940.6700000000001,1,2011-11-02 12:03:00,37,1
15577.0,397.98,5,2011-07-11 17:03:00,150,1
15578.0,127.1,1,2011-06-30 13:03:00,161,1
15579.0,1302.5,5,2011-10-02 12:45:00,68,3
15580.0,1381.19,8,2010-11-28 11:00:00,376,3
15582.0,682.9100000000001,3,2011-11-15 09:55:00,24,1
15583.0,107.86,1,2010-11-28 15:04:00,375,2
15584.0,1277.5,6,2011-11-16 10:55:00,23,3
15585.0,455.3,1,2011-06-16 08:38:00,176,1
15586.0,1139.1,3,2010-04-26 11:00:00,592,2
15587.0,1522.0800000000002,7,2011-10-20 13:37:00,49,3
15588.0,579.6,1,2010-01-31 12:19:00,677,2
15589.0,478.53000000000003,3,2011-03-29 09:54:00,255,1
15590.0,1496.6,5,2010-11-22 14:49:00,381,3
15591.0,217.9,3,2010-05-06 09:23:00,582,2
15592.0,388.58,1,2011-10-24 08:59:00,46,1
15593.0,199.8,1,2011-09-30 11:46:00,70,1
15594.0,1771.78,5,2011-11-24 08:53:00,15,3
15595.0,357.6,1,2010-08-09 12:27:00,487,2
15596.0,3130.04,9,2011-08-31 10:55:00,100,0
15597.0,563.37,2,2011-11-04 13:26:00,34,1
15598.0,548.02,2,2011-10-17 16:04:00,52,1
15599.0,1250.06,3,2011-11-13 11:44:00,26,1
15600.0,1199.31,4,2010-10-07 14:30:00,427,2
15602.0,3230.51,16,2011-12-01 14:14:00,7,0
15603.0,88.48,2,2011-09-22 10:04:00,78,1
15604.0,216.39,1,2011-10-18 14:47:00,51,1
15605.0,1936.8,9,2011-11-03 14:17:00,35,3
15607.0,1708.97,9,2011-01-07 12:44:00,336,3
15608.0,1785.98,5,2011-11-11 13:20:00,27,3
15609.0,298.48,1,2011-06-08 13:00:00,183,1
15610.0,112.46000000000001,1,2011-10-19 10:36:00,51,1
15612.0,195.15,2,2011-11-03 14:52:00,35,1
15613.0,433.71999999999997,1,2010-04-08 12:51:00,609,2
15614.0,3147.36,4,2010-09-28 10:46:00,437,3
15616.0,317.11,1,2010-09-27 13:10:00,437,2
15617.0,828.5500000000001,3,2010-11-08 16:07:00,395,2
15618.0,776.851,4,2011-11-07 08:34:00,32,1
15619.0,336.40000000000003,1,2011-11-29 08:14:00,10,1
15620.0,1942.36,4,2011-10-14 12:41:00,56,3
15621.0,1293.03,4,2011-12-05 14:01:00,3,3
15623.0,2437.05,8,2011-07-21 17:26:00,140,3
15624.0,588.13,4,2011-08-15 11:38:00,116,1
15625.0,3236.4,9,2011-08-28 10:21:00,103,0
15626.0,1067.52,3,2011-09-26 10:03:00,74,1
15627.0,566.9,2,2010-09-08 14:14:00,456,2
15629.0,2240.9,4,2010-09-15 13:46:00,449,2
15630.0,1481.4,3,2011-10-25 15:36:00,44,1
15631.0,596.67,1,2010-03-07 14:52:00,641,2
15632.0,3285.31,8,2011-11-24 09:51:00,15,0
15633.0,4352.46,13,2010-07-18 13:54:00,508,0
15634.0,554.65,2,2011-11-22 16:28:00,16,1
15635.0,100.35,1,2010-11-09 08:58:00,395,2
15636.0,1444.58,4,2011-09-11 11:17:00,89,3
15637.0,797.59,5,2011-10-18 08:28:00,52,1
15638.0,2265.2,6,2010-11-26 11:52:00,378,3
15639.0,1065.08,3,2011-07-28 14:30:00,133,1
15642.0,105.78000000000002,1,2009-12-10 11:51:00,729,2
15643.0,664.0,3,2011-06-01 07:38:00,191,1
15644.0,813.0,4,2011-06-26 14:54:00,165,1
15645.0,1054.75,3,2011-11-21 11:55:00,18,1
15646.0,974.61,5,2011-07-05 09:53:00,157,3
15647.0,169.0,1,2010-10-20 15:09:00,414,2
15648.0,657.35,2,2011-05-19 15:53:00,203,1
15649.0,2170.35,4,2011-01-07 13:34:00,335,3
15650.0,553.88,2,2010-07-06 10:41:00,521,2
15651.0,1259.06,5,2011-11-03 08:41:00,36,3
15652.0,1420.34,5,2011-09-09 14:22:00,90,3
15653.0,877.4399999999999,2,2011-09-08 10:49:00,92,1
15654.0,922.53,2,2011-11-30 13:08:00,8,1
15655.0,560.67,1,2011-04-10 15:25:00,242,1
15656.0,748.5,4,2011-10-25 14:56:00,44,1
15657.0,30.0,1,2011-11-17 12:19:00,22,1
15658.0,2423.4700000000003,8,2011-06-02 15:22:00,189,3
15659.0,532.49,3,2011-10-27 09:23:00,43,1
15660.0,2812.99,15,2011-11-14 16:58:00,24,0
15661.0,1215.95,8,2011-01-26 13:56:00,316,3
15662.0,283.73,2,2010-02-16 16:47:00,660,2
15663.0,138.14,1,2011-08-25 15:50:00,105,1
15664.0,1231.53,4,2011-10-20 10:57:00,50,1
15665.0,4015.12,5,2011-06-24 14:57:00,167,0
15666.0,632.9399999999999,2,2010-08-24 16:14:00,471,2
15667.0,301.32,1,2011-10-31 10:56:00,39,1
15668.0,76.32000000000001,1,2011-05-06 10:39:00,217,1
15669.0,684.34,4,2011-10-30 16:03:00,39,1
15670.0,325.2,2,2011-02-16 10:50:00,296,2
15671.0,2657.13,7,2011-11-21 12:43:00,18,3
15672.0,45.300000000000004,1,2009-12-14 16:52:00,724,2
15675.0,542.04,4,2011-09-19 13:48:00,80,1
15676.0,3435.76,3,2011-11-21 12:40:00,18,3
15677.0,1305.63,3,2011-10-21 15:36:00,48,1
15678.0,1893.89,3,2011-10-18 09:25:00,52,3
15679.0,781.28,4,2011-11-15 16:19:00,23,1
15680.0,4507.58,10,2011-11-30 13:46:00,8,0
15681.0,2989.7,14,2011-11-14 16:30:00,24,0
15682.0,318.24,2,2010-04-19 15:30:00,598,2
15683.0,524.54,2,2011-08-14 12:56:00,116,1
15684.0,173.95,3,2010-06-10 18:51:00,546,2
15685.0,55.980000000000004,1,2010-09-15 13:43:00,449,2
15686.0,90.0,1,2010-10-15 13:50:00,419,2
15687.0,2993.1,9,2011-12-01 08:33:00,8,0
15688.0,190.57,1,2010-10-17 12:06:00,418,2
15689.0,521.03,3,2011-08-12 09:37:00,119,1
15690.0,239.76,2,2011-12-05 15:59:00,3,1
15691.0,571.3,4,2011-04-01 15:13:00,251,1
15692.0,191.04,1,2011-11-11 14:12:00,27,1
15693.0,37.5,1,2010-02-18 14:37:00,658,2
15695.0,1131.04,4,2011-03-18 08:32:00,266,1
15696.0,3906.57,13,2011-11-06 14:02:00,32,0
15697.0,246.75,1,2010-01-19 09:10:00,689,2
15698.0,46.2,1,2010-03-25 17:38:00,623,2
15699.0,309.65,1,2011-11-22 08:26:00,17,1
15700.0,696.68,2,2011-06-20 16:53:00,171,1
15701.0,1542.14,4,2011-12-07 14:39:00,1,3
15702.0,112.57000000000001,1,2010-08-20 14:50:00,475,2
15703.0,211.5,1,2011-03-20 10:51:00,264,1
15704.0,3817.96,6,2011-07-22 13:35:00,139,0
15705.0,143.1,1,2011-05-22 15:37:00,200,1
15706.0,1060.56,4,2011-10-07 10:09:00,63,1
15707.0,945.58,4,2011-11-04 14:35:00,34,1
15708.0,4378.72,9,2011-10-30 10:54:00,40,0
15709.0,327.85,2,2011-03-01 10:38:00,283,1
15710.0,898.87,1,2010-10-18 17:05:00,416,2
15711.0,420.25,2,2010-06-01 12:14:00,556,2
15712.0,3472.4100000000003,12,2011-11-30 14:09:00,8,0
15713.0,1010.79,4,2011-07-19 13:34:00,142,1
15714.0,784.8100000000001,5,2011-11-28 11:26:00,11,1
15715.0,658.02,5,2010-06-02 09:56:00,555,2
15716.0,3054.29,11,2011-07-17 11:59:00,145,0
15717.0,607.0,5,2011-04-19 13:21:00,233,1
15718.0,293.79,1,2010-06-17 16:20:00,539,2
15720.0,741.92,2,2011-11-15 14:48:00,23,1
15721.0,507.08,1,2011-11-28 12:14:00,11,1
15723.0,947.65,4,2010-12-10 11:12:00,364,2
15724.0,310.85,3,2011-05-22 14:40:00,200,1
15725.0,415.25,1,2011-11-24 14:51:00,14,1
15726.0,321.91,1,2010-11-14 16:12:00,389,2
15728.0,544.6,2,2010-11-25 10:39:00,379,2
15729.0,192.55,3,2011-05-11 12:36:00,212,1
15730.0,1726.58,5,2011-10-05 12:31:00,65,3
15731.0,125.3,1,2010-06-04 10:10:00,553,2
15732.0,1682.07,10,2011-05-11 14:24:00,211,3
15733.0,162.3,1,2011-03-02 09:05:00,282,2
15734.0,2263.3,4,2011-08-17 10:50:00,114,3
15735.0,327.68,1,2010-10-14 13:38:00,420,2
15736.0,1815.72,2,2010-09-30 14:20:00,434,2
15737.0,1205.1200000000001,8,2011-11-25 11:21:00,14,3
15739.0,449.12,1,2011-10-04 13:42:00,65,1
15740.0,154.88,1,2011-10-21 14:29:00,48,1
15741.0,208.62,2,2010-09-07 16:21:00,457,2
15742.0,156.87,1,2010-03-30 15:25:00,618,2
15743.0,784.46,4,2011-11-23 17:19:00,15,1
15744.0,34.8,1,2011-09-23 09:52:00,77,1
15745.0,1094.59,4,2011-11-20 13:45:00,18,1
15746.0,196.88,1,2011-07-28 15:21:00,133,1
15747.0,2562.61,9,2011-11-27 12:26:00,12,0
15748.0,614.7600000000001,3,2011-10-30 12:51:00,39,1
15751.0,1380.44,11,2010-09-05 12:44:00,460,3
15752.0,4207.54,9,2011-10-31 11:37:00,39,0
15753.0,79.2,1,2011-02-08 12:41:00,304,2
15754.0,3037.61,9,2011-10-19 14:40:00,50,0
15756.0,532.96,4,2011-10-09 13:30:00,60,1
15757.0,2940.36,6,2011-10-05 12:14:00,65,3
15758.0,205.25,1,2011-11-15 10:48:00,24,1
15759.0,830.9300000000001,7,2011-05-05 15:13:00,217,3
15761.0,143.05,1,2010-09-23 09:33:00,442,2
15762.0,583.75,2,2011-10-05 16:15:00,64,1
15763.0,1086.92,2,2011-11-08 09:44:00,31,1
15764.0,4503.08,8,2011-09-12 17:58:00,87,0
15765.0,370.63,1,2010-02-11 10:25:00,666,2
15766.0,831.06,3,2011-10-06 17:03:00,63,1
15770.0,321.45,1,2010-04-06 11:47:00,612,2
15771.0,1006.54,3,2010-04-14 13:56:00,603,2
15772.0,280.88,1,2010-10-17 13:33:00,417,2
15773.0,774.52,2,2011-12-04 12:48:00,5,1
15774.0,1328.69,6,2011-10-02 12:04:00,68,3
15775.0,150.5,2,2011-04-08 12:56:00,244,1
15776.0,241.62,1,2011-07-29 13:46:00,132,1
15777.0,1762.61,7,2011-04-12 16:43:00,240,3
15778.0,307.95,1,2010-10-04 15:10:00,430,2
15779.0,124.08000000000001,2,2010-09-02 16:40:00,462,2
15780.0,475.28000000000003,3,2011-06-09 12:01:00,183,1
15781.0,345.46,3,2011-11-14 14:57:00,24,1
15782.0,4014.1,4,2011-11-30 10:49:00,9,3
15783.0,246.3,1,2011-11-29 09:50:00,10,1
15784.0,848.3299999999999,2,2010-08-29 10:38:00,467,2
15787.0,948.05,3,2011-11-13 14:55:00,25,1
15788.0,221.82999999999998,1,2010-07-19 12:48:00,508,2
15789.0,1962.01,6,2010-12-16 14:35:00,357,3
15790.0,220.85,1,2011-11-29 14:53:00,9,1
15791.0,3608.34,5,2011-10-27 10:14:00,43,3
15792.0,933.84,2,2010-11-05 08:21:00,399,2
15793.0,2399.57,8,2011-11-25 09:31:00,14,3
15794.0,777.0,2,2009-12-03 13:04:00,735,2
15795.0,1979.8700000000001,8,2011-07-13 10:43:00,149,3
15797.0,2806.08,5,2011-08-18 17:04:00,112,3
15798.0,1535.37,3,2010-08-04 09:13:00,492,2
15799.0,1424.29,4,2011-09-25 12:46:00,75,3
